,cost,level_1_1,level_1_2,level_1_3,level_2_1,level_2_2,region,is_44,title_vector_0,title_vector_1,title_vector_2,title_vector_3,title_vector_4,title_vector_5,title_vector_6,title_vector_7,title_vector_8,title_vector_9,title_vector_10,title_vector_11,title_vector_12,title_vector_13,title_vector_14,title_vector_15,title_vector_16,title_vector_17,title_vector_18,title_vector_19,supplier_id
13391,2926.0,0,0,1,1,0,60,1,-0.36154467,0.22240047,0.6076188,-0.042056527,-0.0016041492,-0.6490858,-0.06493694,-0.078972295,-0.13129659,0.42153248,0.62059194,0.08321059,-0.087548815,0.4542792,0.10775478,0.25043786,0.2522941,-0.6579962,0.018831903,-0.41600436,117
13401,37282.0,0,0,1,0,1,28,1,-0.0048056487,0.22268733,-0.0061794636,0.060174655,0.13972543,-0.5761519,0.2752275,0.028721996,-0.45224175,0.06152487,0.27557394,-0.108913116,0.07468392,0.16566458,-0.13282184,-0.30866635,0.35757717,-0.110144936,-0.2831564,-0.4374901,17
13402,60844.0,0,0,1,0,1,9,1,-0.29990894,0.06798617,0.21747273,0.28278446,0.23720333,0.15600516,-0.30188796,0.30765367,-0.7413623,0.21318033,0.3480803,-0.18210556,-0.029287059,-0.03921561,-0.0017652229,-0.08722335,0.43195623,-0.14901128,0.20113333,-0.28122124,55
13408,990000.0,0,0,1,0,1,66,1,0.4012791,0.17952172,0.17736599,-0.017582249,0.20145737,0.21234973,-0.63534147,-1.1308911,-0.24555631,-0.43254346,-0.7283803,0.7761057,0.31831402,0.2551775,-0.5482726,0.3910509,-0.061845373,0.36030427,0.17839491,-0.0013739454,130
13412,40085.0,0,0,1,0,1,51,1,-0.17904904,0.22410838,0.28842664,0.16013744,-0.078118145,-0.06603347,-0.1797861,0.3916498,-0.4741705,-0.24959522,0.34263545,-0.03508068,0.052068483,0.12203996,0.2751975,-0.14299232,0.48604098,-0.15995379,-0.18745777,-0.21097468,9
13415,5300.0,0,0,1,0,1,76,1,0.23913553,-0.07940149,0.25250646,-0.028847195,-0.13057029,0.1266775,0.10033681,0.12451108,-0.19276206,-0.020819025,0.2527423,0.16121078,0.25083676,-0.056476142,0.12957709,0.13440189,0.31877795,-0.047913384,-0.051940084,-0.22289191,188
13428,2199000.0,1,0,0,0,0,46,1,0.005149942,-0.08972644,0.0032415383,0.117593855,0.012654571,-0.06466866,-0.016181301,0.42794782,-0.088874474,0.0071088187,0.21739626,-0.14314172,0.29672274,-0.033566974,0.2795503,0.09706764,0.31940666,-0.042439736,-0.12980287,-0.064861394,6
13429,1248812.36,1,0,0,0,0,37,1,0.0051502273,0.05390405,-0.006575113,0.099363685,0.07771391,-0.06624906,0.0040213736,0.26125103,-0.06890816,-0.08666486,0.20924556,-0.07140153,0.20387802,-0.05171992,0.15011683,0.09572242,0.22873999,-0.02158497,-0.19184996,-0.013505765,143
13431,767181.16,1,0,0,0,0,74,1,-0.31971464,0.054920025,0.283018,0.099020675,0.20189188,-0.07627078,0.19031307,0.30556282,-0.13206565,-0.53885025,0.30692858,-0.21447183,0.23822826,-0.124284,0.14342692,-0.021877235,0.22249924,0.07763571,-0.38426366,0.14654177,113
13432,10059999.99,1,0,0,0,0,30,1,-0.011143702,-0.027023988,0.48765102,-0.01505257,0.022419697,-0.095283054,-0.056150295,0.23420165,-0.43196002,0.14894967,0.5657844,-0.49110144,0.027967693,0.03290769,0.19881468,0.16584118,0.45401508,-0.24809782,-0.22396918,-0.22502297,96
13433,3190000.0,1,0,0,0,0,55,1,-0.07332388,-0.11834798,0.119554855,0.042213727,-0.15680085,-0.08726072,-0.09466307,0.26965123,-0.16258752,0.06238379,0.15362824,-0.07092299,-0.010300004,0.035940997,0.23995152,0.030025486,0.18913113,-0.078101255,-0.04286353,0.050731555,13
13437,45240.0,0,1,0,0,0,62,1,0.099877074,-0.36983922,0.871363,0.10439863,0.10804016,-0.339025,-0.16590807,0.289422,-0.3201946,-0.30699754,0.49593213,-0.38053018,-0.29199836,0.043986328,0.06981995,-0.11940167,0.2845846,-0.21991664,-0.37974045,-0.1979523,15
13438,2284132.5,1,0,0,0,0,35,1,-0.033729024,-0.029099565,0.18586826,-0.008331773,0.007655817,-0.30809328,0.31132784,0.13964786,-0.16523919,0.0644435,0.37491634,-0.22975093,0.10676883,0.049015474,0.16278985,-0.10250218,0.5390582,-0.08900965,-0.3535142,-0.3872911,104
13442,500000.0,0,0,1,0,1,55,1,-0.15364754,-0.1445111,0.14285024,0.073707104,0.082257956,0.078575596,0.15937355,0.29308778,-0.19357392,0.04272226,0.19761689,-0.06388524,0.049129475,-0.09381415,0.28738725,-0.08189647,0.26832247,0.049898464,0.07320953,-0.15081851,12
13444,299888.0,0,0,1,0,1,64,1,-0.07810906,-0.02856871,0.2456424,0.18950051,0.028202953,-0.39061752,-0.16646202,0.18952435,-0.19685979,0.09324495,0.15076654,-0.102399155,0.2713606,0.10770752,0.25736728,-0.031461425,0.38538304,-0.2888431,-0.1498751,-0.079383664,78
13445,500000.0,0,0,1,0,1,55,1,-0.14423859,-0.09588294,0.16561703,0.08505261,0.06783736,0.033657547,0.13148005,0.23910546,-0.22810797,0.013123612,0.20943783,-0.0032779993,-0.055017915,-0.03454874,0.1920518,-0.09056782,0.23268884,0.008417544,0.08203034,-0.16379485,12
13446,500000.0,0,0,1,0,1,55,1,-0.13036235,-0.16853479,0.13473949,-0.010209516,0.06759037,0.046165857,0.103582434,0.21951254,-0.11094362,0.15869954,0.13914536,-0.13592806,0.10407501,-0.034149043,0.17733553,0.07642728,0.19794354,-0.0050659897,0.012974608,-0.1055294,179
13447,500000.0,0,0,1,0,1,35,1,0.221359,0.22430746,0.42026648,0.034963436,0.09962113,-0.040219184,0.05053916,0.5164636,-0.49535564,0.14032802,0.041433055,-0.29154533,-0.08177336,0.69478345,-0.13008031,-0.3385878,-0.15421358,-0.11375386,-0.31181565,0.12414646,102
13448,500000.0,0,0,1,0,1,55,1,-0.16300079,-0.19011065,0.21249609,0.07160998,0.10763081,0.05018361,0.12559505,0.25978622,-0.1570785,-0.0015090432,0.17624623,-0.076638706,0.09107497,-0.14115615,0.3063281,-0.07483131,0.21187755,0.11400808,0.024325622,-0.12425996,12
13451,18101.52,0,0,1,0,1,63,1,-0.24215,-0.082457244,0.40197223,0.36477348,0.13893816,-0.5372057,0.018348599,0.3721265,-0.19617763,-0.5588954,0.20478094,0.03389526,0.3029595,-0.17851748,0.44938797,0.1363302,1.1421483,-0.22362463,-0.33116835,-0.34552416,222
13459,500000.0,0,0,1,0,1,55,1,-0.11533902,-0.1800043,0.1468818,0.06958813,0.06970871,0.04061481,0.11916727,0.2565896,-0.21228725,0.10267206,0.19637278,-0.03447129,0.06422082,-0.04586214,0.24513341,-0.05606848,0.2266395,0.05620858,0.0590617,-0.15046307,179
13461,500000.0,0,0,1,0,1,55,1,-0.092896044,-0.106477395,0.15905748,0.10676009,0.079576366,0.00998815,0.13776663,0.21769962,-0.08477622,0.009273513,0.14890432,-0.03985254,0.04788103,-0.045461494,0.23053025,-0.05302069,0.21524827,0.06598493,-0.023613501,-0.1818726,12
13462,758544.0,1,0,0,0,0,28,1,-0.03360403,-0.010570983,-0.042072468,0.08561642,0.045195054,-0.07323826,-0.01035807,0.31858835,-0.054835793,0.07893325,0.29669285,-0.12460553,0.268629,-0.0964879,0.2544334,0.19948187,0.35448208,0.017392494,-0.19677447,-0.037108388,63
13463,400000.0,0,0,1,0,1,55,1,-0.12618741,-0.14106287,0.14017268,0.08323172,0.02019526,0.008639327,0.074771486,0.25367686,-0.21024351,0.021073285,0.16970411,-0.044735994,0.017786264,-0.046261977,0.23169023,-0.0361922,0.25980833,0.080379,0.103788204,-0.19064386,12
13465,1134176.0,1,0,0,0,0,23,1,0.11119028,0.036018766,0.09537908,0.069689155,0.019664647,-0.04306105,0.008578692,0.24677639,-0.011766268,-0.008076526,0.23992375,-0.08141878,0.22222613,-0.09280955,0.24386641,0.2153185,0.21448798,0.049706735,-0.23928966,-0.085546575,61
13466,500000.0,0,0,1,0,1,55,1,-0.11817948,-0.17777011,0.11356623,0.070006624,0.07153497,0.037961025,0.16281341,0.25186017,-0.20472805,0.08097798,0.18626873,-0.06731903,0.10094435,-0.03578982,0.25363895,0.013870236,0.23479477,0.0130424565,0.052728012,-0.11353141,12
13467,19791.05,0,0,1,0,1,76,1,-0.036459822,-0.007833841,0.090383776,0.20311417,0.14580445,0.09484552,0.24429451,0.21142127,-0.19114715,0.031232793,0.3468969,-0.26908106,0.07023248,-0.14931604,0.2971768,0.1165065,0.07557423,0.034055665,0.11408219,-0.4333067,188
13469,500000.0,0,0,1,0,1,55,1,-0.11780768,-0.087519445,0.121437795,0.05685144,0.07219166,0.019654412,0.0995525,0.20605418,-0.12678094,0.026285388,0.11078848,-0.04960804,0.05976742,-0.040914547,0.15726572,-0.03486577,0.14898793,0.07074702,0.007053035,-0.14103366,179
13470,1094500.0,1,0,0,0,0,62,1,-0.41840172,0.5051322,0.11778927,0.39932537,-0.27076778,-0.4472562,-0.21152958,0.5489103,0.10819042,-0.20132306,0.40522304,-0.062402382,0.5475754,-0.44783643,0.4298001,0.3048292,0.661727,-0.5106069,0.18517563,-0.6314913,127
13471,500000.0,0,0,1,0,1,55,1,-0.13140203,-0.24729995,0.20019384,0.027510911,0.08164352,0.099219225,0.10838423,0.23769112,-0.27164948,0.059696563,0.12846838,-0.10882232,0.10261676,-0.08411122,0.26421374,-0.06767857,0.21494322,0.0732134,0.063440025,-0.14978161,12
13474,500000.0,0,0,1,0,1,55,1,-0.1347805,-0.16324162,0.20246147,0.056816086,0.112687044,0.027455444,0.12908956,0.23690353,-0.14833075,-0.005032285,0.15945993,-0.08499997,0.05871069,-0.028919648,0.19949615,-0.013894693,0.2219871,0.008535697,0.0672481,-0.137154,12
13476,400000.0,0,0,1,0,1,55,1,-0.17039293,-0.17639555,0.13174427,0.085786484,-0.0050443057,0.064044915,0.08199078,0.21638447,-0.1613263,-0.0016025302,0.19286911,-0.025035221,0.012422742,-0.057538405,0.26675949,-0.015305247,0.22930081,0.028189082,0.07476063,-0.15535443,179
13477,299982.57,0,0,1,0,1,55,1,-0.13616666,-0.11412121,0.1272356,0.099599294,0.085169435,0.052494824,0.07431388,0.25068888,-0.19716983,0.085138634,0.15124027,-0.031494748,0.040666517,-0.040900312,0.20597084,-0.023092521,0.20479606,-0.008212756,0.0551852,-0.122672305,179
13478,510000.0,0,0,1,0,1,10,1,-0.092374645,-0.083199136,0.17293485,0.23704872,0.0084165,-0.14393829,0.0031873141,0.14221258,-0.31681147,0.1270263,0.4174471,0.043267388,0.17591646,-0.1144851,0.3378383,0.057277728,0.3198545,-0.06806921,-0.09572497,-0.22485776,60
13482,1281068.8,1,0,0,0,0,37,1,-0.005757157,-0.06170524,0.03763741,0.05111247,0.038142584,-0.09648918,0.082951404,0.2728709,-0.05472029,0.031392127,0.17389269,-0.12011129,0.23701586,-0.0687281,0.2046951,0.16417097,0.18574037,-0.032041065,-0.2418221,-0.046884462,126
13486,31640.0,0,1,0,0,0,62,1,-0.0052171475,0.0582434,0.3255279,0.23672634,-0.06815912,-0.1890243,-0.0118396105,0.21147753,-0.32883543,-0.0023565022,0.26250556,-0.014401166,0.032785475,-0.0068231197,0.18808429,0.10166538,0.44158205,-0.14257269,-0.24161719,-0.16541405,164
13487,4850500.0,1,0,0,0,0,73,1,0.25096,-0.01824838,0.3226944,-0.05066771,-0.12503521,0.15218115,0.0055095633,0.10851868,-0.26716393,0.03459403,0.2545606,0.10409003,0.26317292,-0.029683506,0.10915286,0.247917,0.39929584,-0.11669997,-0.14377001,-0.24354754,120
13488,499888.0,0,0,1,0,1,55,1,-0.17154577,-0.13042338,0.19860725,0.08881423,0.085513934,0.05617397,0.111480415,0.23580287,-0.19722426,-0.022125658,0.22741668,-0.07564675,0.0012796407,-0.03569048,0.2610135,-0.09196439,0.21644981,0.06417009,0.07244044,-0.16021268,12
13491,2226258.0,1,0,0,0,0,24,1,0.08117993,-0.13738483,0.25432166,-0.079860054,0.054823853,0.123184085,-0.033581994,0.13829069,-0.12272253,0.33928573,0.2274088,-0.08549294,0.18531264,0.008323182,0.24695614,0.32273516,0.15521385,0.1393058,-0.0424319,-0.045348678,34
13492,86911.0,0,0,1,1,1,40,1,-0.043206897,-0.030120686,0.11478552,0.30142072,0.07170692,0.035474613,-0.093515284,0.37491387,-0.29639447,-0.14193219,-0.0029278668,0.18741083,0.20151156,0.034512118,0.25702977,-0.08695256,0.16072716,-0.023623975,-0.018178813,-0.33973512,147
13495,500000.0,0,0,1,0,1,55,1,-0.06608289,-0.098984785,0.122361295,0.027686846,0.057140827,-0.01799893,0.10331689,0.20883302,-0.13248082,0.05002636,0.13257423,-0.07211169,0.04370846,-0.055463545,0.16661243,0.052152228,0.118586354,0.008777298,-0.0070022023,-0.12616897,12
13502,54640.39,0,0,1,0,1,20,1,0.25769976,-0.11019386,0.3455507,0.104992785,-0.11140978,-0.14940482,-0.16467544,0.2271209,-0.048419118,-0.088445544,0.32971242,0.028369686,0.08857705,-0.11874741,0.19065192,-0.021159964,-0.005159359,0.041317347,-0.15159616,-0.15509352,145
13503,246836.91,0,0,1,0,1,64,1,0.13543755,0.042791177,0.10372636,0.09341803,-0.18593928,0.22267099,0.020912318,0.17484869,-0.17387526,0.079194196,-0.044301666,0.089876026,0.22706546,-0.026649969,0.19388501,-0.058521017,0.2604584,0.0030301856,-0.106763825,-0.24138717,62
13513,126540.31,0,0,1,0,1,63,1,-0.36889926,-0.447622,0.83509517,-0.112989016,0.30766243,0.38347313,0.086186916,0.13506374,0.052672,0.34623414,0.38833883,-0.10334961,0.40591958,-0.24854852,0.13944161,0.11390777,0.4062254,0.113102734,-0.2960822,-0.4557857,168
13514,16400.0,0,0,1,1,0,63,1,-0.17653362,-0.37936595,0.5132532,0.24440122,0.20161466,-0.01430948,-0.08093373,0.37692565,-0.5817369,-0.021725958,0.6794374,-0.14193282,0.24915758,0.2835883,0.47580463,0.14104795,0.36673468,-0.43599012,-0.42626497,-0.42288905,222
13517,20308.0,0,0,1,0,1,29,1,0.031281605,-0.010200524,0.020491168,0.051944338,0.0017543746,-0.027531616,-0.07738805,0.07749796,-0.117985435,0.104267694,0.105269186,-0.017632423,0.06034319,0.09949581,0.036379885,0.056906685,0.1797479,-0.048442025,-0.059045732,-0.050559323,204
13531,16843.0,0,0,1,1,1,51,1,-0.22800049,-0.5046375,-0.17609508,0.14408444,-0.16012897,0.28020707,0.09032772,-0.08374755,-0.04263206,-0.101413764,0.29128042,-0.048975386,-0.16479574,0.20583375,0.45466012,0.38983506,0.4893493,0.28907776,-0.29151213,-0.6180834,177
13536,77880.0,0,0,1,1,1,76,1,-0.12484882,0.04880462,0.27354586,0.27849275,0.027384438,-0.06733193,0.05897582,0.3820221,-0.42177776,-0.11602258,0.48520607,0.17748086,-0.028620465,0.13042676,0.35661983,-0.13018602,0.4129928,-0.21934089,-0.14993115,-0.38728774,196
13537,7765.0,0,0,1,0,1,29,1,-0.09792869,-0.06492666,0.1085647,0.031977493,0.06075643,-0.24434817,-0.06380565,0.15935926,-0.17459977,0.104122244,0.2625081,-0.115756005,0.04491084,0.053394593,0.12814747,0.111497894,0.12800965,-0.08749073,-0.08052689,-0.069442764,204
13538,39800.0,0,0,1,0,1,29,1,-0.002449478,-0.025562655,0.07057525,0.14114174,-0.08030379,0.017148666,-0.16207002,0.081623346,0.016618498,0.10895633,0.1542659,-0.001280494,0.058825333,-0.01546886,-0.02046191,0.02396796,0.2593359,-0.07562927,-0.10740123,-0.09080299,77
13544,1378.0,0,0,1,0,1,74,1,-0.01463951,-0.06214835,0.082911655,0.070052296,0.06434941,-0.07401016,-0.07638864,0.09210631,-0.1367506,0.0993061,0.1740397,-0.019979386,0.10071193,-0.05567229,0.052473836,0.17618595,0.14573869,0.04464606,-0.09176703,-0.13776727,116
13546,50650.0,0,0,1,0,1,24,1,-0.23290965,0.056362905,0.117049515,0.17376277,0.08445042,-0.006287588,-0.20242174,0.26403466,-0.48365176,0.11705239,0.14386614,-0.13873805,-0.06569494,0.16339104,0.0920422,0.00788273,0.33376738,0.028909074,0.1746895,-0.18511468,29
13557,495.0,0,0,1,1,0,35,1,0.07558803,0.093018055,0.0015519223,0.26171932,0.17690162,-0.19674224,-0.062316373,0.27261323,-0.39539528,0.14090048,0.2205613,-0.149722,0.11261999,0.32987738,0.13411409,0.1542485,0.23858868,0.05348904,-0.05713093,-0.09810438,103
13559,75545.0,0,0,1,0,1,9,1,0.096433654,0.00300914,0.18074754,0.2314398,-0.32069752,0.2970408,-0.108107105,0.16478938,-0.101545334,0.09493321,0.06251791,0.16750292,0.16118692,-0.07807434,0.1580858,0.008389351,0.3778861,-0.047887657,-0.12512152,-0.30773345,167
13561,300000.0,0,0,1,0,1,1,1,0.50263524,-0.105618894,0.49859244,0.22925407,-0.15581138,-0.06958987,-0.12297814,0.42303124,0.15286537,0.015904726,0.3111694,0.0075112507,0.025593989,-0.38571924,0.26742285,-0.36230013,-0.3275737,0.28370875,0.29777288,-0.044575427,42
13562,94965.0,0,0,1,1,1,40,1,0.044080548,-0.108431645,0.36536166,0.27864924,0.285418,-0.21050516,-0.13815221,0.36813146,-0.38879663,0.16627678,0.25181454,-0.21912183,0.019279033,0.12970383,0.127296,0.25317973,0.41939977,-0.13754325,-0.090997085,-0.20374364,114
13563,111699.0,0,0,1,0,1,8,0,-0.13259321,0.08789618,0.68376505,0.18759339,-0.01440997,-0.21473934,-0.11868189,0.605199,-0.5812116,-0.08231406,0.48945144,-0.011156517,0.18558486,0.04886094,0.44640508,0.19214644,0.19426309,-0.24808092,0.042435564,-0.4597903,33
13564,9308.0,0,0,1,0,1,74,1,-0.032636084,-0.16296077,0.17223178,0.014057872,-0.0004897174,0.13008806,0.04074883,0.3082474,-0.06008773,0.28410769,0.09443599,-0.048176832,0.33178723,-0.012365846,0.21092886,0.07185021,0.2350587,0.0051958645,-0.02627905,-0.18690881,116
13569,8700.0,0,0,1,0,1,18,1,0.04689995,0.212489,0.08769273,0.15628715,-0.10876292,-0.100238904,-0.08601971,0.34690624,-0.26056775,0.057925306,0.2563814,-0.07564088,-0.21252511,0.14726168,-0.0083105005,0.17506571,0.07868978,-0.17266911,-0.20722848,-0.017292926,198
13582,749708.0,1,0,0,0,0,53,1,-0.0023737869,0.079242446,0.052768175,0.13474952,0.08483214,-0.13608143,0.07293482,0.2727378,-0.0652763,-0.10654053,0.22468373,-0.055893466,0.16712967,-0.07241507,0.22082455,0.028200842,0.21206501,-0.033408914,-0.22161591,-0.09034813,10
13588,13000.0,0,0,1,0,1,9,1,-0.004955678,-0.73169565,0.45105135,-0.119957335,0.35748973,-0.020147046,-0.05032439,0.1850777,-0.31771058,-0.46282473,0.26772848,0.38720763,0.19620603,-0.48838827,0.46242464,0.059471752,-0.05907697,0.06530527,0.35066947,0.32618254,53
13590,4550.0,0,0,1,0,1,24,1,0.1751043,-0.19545761,0.36881587,-0.061519142,0.24057002,-0.22663951,0.22172533,0.1573297,0.072204016,0.22901298,0.28706726,-0.01779271,0.17088026,0.11389269,0.11955596,0.010540352,0.3355323,-0.0031096272,-0.19802143,-0.19352709,183
13592,49482.0,0,0,1,1,1,24,1,0.03354576,0.05786965,0.20990008,0.29033437,0.32211483,-0.088114075,-0.2304997,0.19774167,-0.27210143,0.18370433,0.108009726,-0.06641955,0.05394451,0.17735308,-0.08815723,0.28801343,0.33372307,-0.21628177,-0.20976743,-0.33664608,182
13595,1125000.0,1,0,0,0,0,45,1,0.31357282,-0.14063342,0.42314282,0.10351319,-0.05602057,-0.15960334,0.02744203,-0.03816862,-0.10194935,0.34311882,0.26181722,-0.22092539,0.09796771,-0.033104286,0.29852092,0.34547862,0.20784362,-0.045422018,0.16388781,-0.30830646,143
13597,35965.0,0,0,1,0,1,17,1,-0.41916773,-0.23178011,0.38172293,-0.062264472,-0.034409672,0.24956128,0.16610673,0.13183768,-0.048002183,0.3125298,0.25140956,-0.105591506,-0.070041634,0.16521268,0.29361576,0.2921815,0.226178,0.22595665,0.16599347,-0.12204384,217
13598,1680.0,0,0,1,0,1,83,1,0.057140566,0.036652315,0.37463087,0.11007595,-0.091879666,-0.17910318,-0.05604115,0.19738553,-0.14559788,0.074560516,0.38769835,-0.0853907,0.1436954,0.1048025,0.21169135,0.27202192,0.30380058,-0.14957649,-0.13785228,-0.3323388,186
13599,12800.0,0,0,1,1,0,9,1,-0.3886311,0.18755619,0.13254948,0.018141545,-0.060405117,-0.03579239,-0.35817304,0.041902203,-0.23987845,0.5184072,0.2630852,-0.44928476,-0.059754193,-0.25832266,-0.15750463,0.16962709,0.29827917,0.14570348,-0.19180089,-0.15086557,56
13600,115554.81,0,0,1,0,1,9,1,-0.041299578,0.074581474,0.43168035,-0.05085431,-0.011244807,-0.22251701,-0.102431305,0.23992376,-0.06849292,0.060823474,0.22625364,-0.038440857,0.30983543,0.20248407,0.12767985,-0.11484565,0.29512292,-0.21591617,-0.25194857,-0.19450793,56
13601,28919.0,0,0,1,0,1,9,1,0.002675536,-0.08685111,0.3756366,0.061032392,-0.13253668,-0.02634286,0.23142126,0.27818584,-0.070448734,-0.1114088,0.21796617,0.025126403,0.12627989,0.021706147,0.20431915,0.0074428017,0.103253365,0.16000149,-0.122997224,-0.22450072,51
13606,57359.0,0,0,1,0,1,9,1,-0.116147555,0.1050336,0.24465692,0.26289314,-0.019510163,-0.09898005,0.050149687,0.4156698,-0.42593795,-0.1353839,0.4731583,0.13815896,-0.02738251,0.16315147,0.38435233,-0.19174692,0.3965469,-0.28494364,-0.1622501,-0.41118103,56
13607,16703.78,0,0,1,0,1,21,1,-0.059509154,-0.12499975,0.19203386,0.045358106,0.10946887,-0.036190007,0.22796932,0.26169163,-0.23380719,-0.035360552,0.31657943,0.018163709,0.13136904,0.18469031,0.43458354,0.020198034,0.28884235,0.043423913,0.0137821995,-0.26144242,199
13612,32000.0,0,0,1,1,0,80,1,-0.3035503,-0.24274656,0.14352015,0.020023178,0.19758384,0.0626058,0.24267949,0.2134374,0.014706012,0.110433854,0.08717944,-0.12296744,0.27305707,0.02874339,-0.16767654,0.2907614,0.13322644,0.56484425,0.07487047,-0.4903963,18
13614,17000.0,0,0,1,0,1,72,1,-0.23978157,0.1954153,0.26441288,0.20995124,-0.07718152,-0.06184385,-0.11032116,0.4848679,-0.5394725,-0.23283464,0.36362058,-0.05609174,-0.013741697,0.16163728,0.34940493,-0.19120699,0.50879717,-0.084896125,-0.14337966,-0.22380841,138
13616,647766.0,0,0,1,0,1,37,0,-0.06276502,-0.029277382,0.23809385,0.2013648,-0.0062903217,0.09716831,-0.04263046,0.19472758,-0.20604594,0.16219199,0.3422762,0.114228554,0.21568874,-0.3247384,0.24696192,-0.013019885,0.3230307,-0.07939663,-0.0933463,-0.1513553,150
13619,2492.0,0,0,1,0,1,30,1,-0.20602283,0.090547055,0.43582368,0.06045994,-0.13154341,-0.18848874,-0.083967395,0.39643955,-0.27427986,0.019703262,0.37173894,-0.016232692,0.047183514,0.25742114,0.15498039,0.22626153,0.473645,-0.21254542,-0.12724578,-0.2917767,171
13622,65510.0,0,0,1,1,1,36,1,-0.23379394,-0.13382718,0.2846959,0.0706837,0.08455233,-0.21667697,0.0186897,0.29911926,-0.2359502,-0.08580945,0.3412551,-0.02895374,0.10450221,0.0125597315,0.34230354,-0.18178564,0.30935428,-0.12881799,0.06835937,-0.16306385,208
13623,26300.0,0,0,1,0,1,31,1,-0.21749945,0.0871357,0.73600054,-0.30675343,0.04411286,0.19178466,0.08218332,0.2791451,-0.1273496,0.21981817,0.14573342,-0.23107424,0.11962617,-0.03953783,0.021720447,0.35865727,0.50368416,-0.11178898,-0.13189916,-0.26112214,66
13629,28500.0,0,0,1,1,0,0,1,-0.12258171,-0.077239215,0.40237278,-0.0035227628,0.07373344,-0.06298349,0.033347093,0.41232568,-0.37602812,0.021835644,0.4596783,-0.22258273,0.06628006,0.048205566,0.18256871,0.30972105,0.53690785,-0.07870008,-0.27303246,-0.15218373,183
13633,44700.0,0,0,1,0,1,69,1,-0.06964924,-0.3011501,0.3669225,0.07170887,-0.14620084,-0.24277116,0.3297108,0.3931064,-0.34742355,-0.058800083,0.15054005,0.13278279,0.2694724,0.18644895,-0.033378426,0.02307154,0.046292875,0.17215699,-0.049755882,-0.29101652,217
13635,17421.95,0,0,1,0,1,33,1,-0.22284059,0.17659846,-0.14117405,-0.070281506,0.1273376,0.030846927,-0.37753054,-0.016293053,-0.46817514,0.27879488,0.05680669,-0.118132934,-0.122578785,0.28488287,0.3246802,-0.09735131,0.49786654,0.22610861,0.053445768,-0.11117641,206
13636,5564.0,0,0,1,0,1,13,1,-0.0947035,-0.18810077,0.007993579,0.074043944,0.063827775,0.05127914,-0.23575042,0.2872437,-0.17342332,0.30373466,0.27112648,-0.21654828,0.034039587,-0.11994896,0.26426288,0.12442813,0.33645096,0.34038857,-0.1336898,-0.25479025,86
13637,13900.0,0,0,1,1,0,57,1,-0.031368773,0.27872714,0.0048407493,-0.017267648,-0.10511973,-0.122253254,-0.34935766,0.18396491,-0.08817372,0.092531905,0.3640912,0.02436443,-0.15762876,0.14961351,-0.012007682,0.30467892,-0.021970201,-0.20823304,0.066387884,-0.0971378,18
13642,9709.0,0,0,1,0,1,0,1,-0.117186524,-0.18293469,0.42214927,0.0066128937,-0.02769995,-0.11338537,-0.06710799,0.28647265,-0.37888327,0.04495281,0.5411159,-0.17971613,0.03367972,0.07529331,0.23663786,0.38888916,0.39465958,-0.016083822,-0.2961224,-0.17233217,25
13645,4000.0,0,0,1,0,1,74,1,0.2093381,-0.41405654,-0.72144216,0.4164232,-0.08422114,0.2674932,-0.6137214,0.45324793,0.96810794,-0.22033332,0.674016,0.028446268,0.12791882,-0.18559489,-0.04351489,-0.033418205,-0.008510618,0.093398295,0.37963247,-0.46505052,116
13655,8170.0,0,0,1,0,1,33,1,-0.05223227,0.0514612,0.2174185,0.08197795,-0.045092955,-0.26903144,-0.081000276,0.27971697,-0.3500445,0.055536862,0.25347,-0.07925924,0.23276329,0.12515627,0.19269505,-0.10492551,0.34101117,-0.29634967,-0.28187922,-0.20868146,206
13656,85760.0,0,0,1,0,1,30,1,-0.122476995,0.05924814,0.5112409,-0.26653767,-0.32988763,-0.078538194,0.6296607,0.080160975,0.57763743,-0.14212027,0.39573744,-0.064901866,0.014253182,0.087189615,0.15291132,-0.12463007,0.06344975,0.070450716,0.07814256,-0.024626585,205
13658,6470.0,0,0,1,0,1,17,1,-0.21623208,0.01816074,0.024854153,0.2063339,0.073093034,0.02397234,-0.16742347,0.20707949,-0.382523,0.19282672,0.17380077,-0.08670337,0.025143106,0.06257617,0.107956976,0.08064085,0.33081126,0.09719571,0.118411124,-0.11956551,190
13662,14482.8,0,0,1,0,1,80,1,-0.30315635,-0.10208051,0.2151907,-0.052678615,0.03229757,0.1666644,0.13121347,0.14624923,-0.0009915925,0.08805685,-0.19770494,0.058984034,0.3217729,0.049701832,-0.3197179,-0.099439606,-0.0021060286,0.26699156,-0.15448594,-0.44516724,86
13668,34102.0,0,0,1,0,1,36,1,0.014848844,-0.07117594,0.04977591,0.11097263,0.057799265,0.03554491,0.014013445,0.20534237,-0.12322225,-0.009822553,0.16226816,0.031841684,0.10967982,-0.059420787,0.13992508,0.109343804,0.19732678,0.22840567,-0.060548447,-0.23338231,206
13669,9350.0,0,0,1,1,0,76,1,-0.0223995,0.04179736,0.54093903,0.08406072,0.02085678,-0.0147364875,-0.5493692,0.31255648,-0.39804482,0.3212416,0.7094426,0.013600056,0.11528203,0.089076936,0.27251044,0.77769315,0.44811794,0.052394513,0.13029426,-0.7052612,196
